Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-04-04,Зиепниеккалнс,Чакстес Г. 49,1,25,2/2,Спец. пр.,16900
2025-04-04,Торнякалнс,Оливу 11,1,36,2/2,Дов. дом,30000
2025-04-04,Чиекуркалнс,Русова 7,2,36,3/7,Нов.,83900
2025-04-04,Югла,Бривибас 386,3,63,3/5,Нов.,135000
2025-04-04,Агенскалнс,Вентспилс 13,2,46,1/6,Дов. дом,50000
2025-04-04,Агенскалнс,Калнциема 9A,3,200,10/10,Нов.,550000
2025-04-04,центр,Звайгжню 26,1,46,1/6,Спец. пр.,52500
2025-04-04,Агенскалнс,Кристапа 2,5,50,1/2,Рекон.,142307
2025-04-04,Агенскалнс,Кристапа 2,3,83,2/2,Рекон.,240000
2025-04-04,центр,Стабу 55,1,21,1/5,Дов. дом,15700
2025-04-04,р-н,ул.Краста Салацас 27,3,58,3/3,Хрущ.,40000
2025-04-04,центр,Тербатас 59/61,4,101,1/6,Рекон.,190000
2025-04-04,Агенскалнс,Кристапа 2,2,46,1/2,Рекон.,125000
2025-04-04,Вецмилгравис,Ванадзиня Г. 2,3,68,5/5,Лит. пр.,63000
2025-04-04,Пурвциемс,Дзелзавас 31,1,30,4/5,Лит. пр.,35000
2025-04-04,Плявниеки,Сахарова 5,2,52,2/9,602-я,67800
2025-04-04,центр,Чака 126,1,28,4/4,Сталинка,47500
2025-04-04,центр,Петерсалас 2,3,66,4/5,Дов. дом,90000
2025-04-04,центр,Екаба 26,1,44,5/5,Дов. дом,118800
2025-04-04,Зиепниеккалнс,Зиепниеккална 31,2,38,5/5,Хрущ.,38000
2025-04-04,Плявниеки,Салнас 17,2,50,2/9,602-я,56600
2025-04-04,Тейка,Бривибас 320,1,30,1/5,Хрущ.,28500
2025-04-04,Плявниеки,Улброкас 12,1,39,1/5,Спец. пр.,37000
2025-04-04,Золитуде,Золитудес 46,1,50,2/4,Нов.,88700
2025-04-04,Кенгарагс,Кенгарага 9,3,60,4/5,Лит. пр.,70000
2025-04-04,Торнякалнс,Елгава 92,3,56,1/3,Дов. дом,48000
2025-04-04,Чиекуркалнс,Чиекуркална 7 п. л. 7,1,19,1/4,Нов.,43710
2025-04-04,Шкиротава,Мейрану 1,1,31,1/2,Рекон.,29000
2025-04-04,Тейка,Вийциема 8,1,19,1/4,Нов.,43700
2025-04-04,Межапарк,Гауяс 63,2,31,2/4,Нов.,82939
2025-04-04,центр,Красотаю 24,2,40,2/5,Дов. дом,49000
2025-04-04,Межапарк,Эзермалас 4,2,23,3/5,Рекон.,31464
2025-04-04,Плявниеки,Ясмуйжас 18/1,2,49,3/9,Нов.,110000
2025-04-04,Агенскалнс,Спарес 14,2,49,1/2,Рекон.,118400
2025-04-04,Кливерсала,Кугю 26,3,110,2/5,Рекон.,270000
2025-04-04,центр,Стрелниеку 5,3,139,5/7,Нов.,583000
2025-04-04,центр,Стрелниеку 5,4,118,2/7,Нов.,625000
2025-04-04,центр,Стрелниеку 5,4,157,4/7,Нов.,633000
2025-04-04,центр,Стрелниеку 5,3,108,4/7,Нов.,540000
2025-04-04,Агенскалнс,Ранькя Д. 34,5,184,14/22,Нов.,557000
2025-04-04,Агенскалнс,Ранькя Д. 34,4,133,14/22,Нов.,352000
2025-04-04,Агенскалнс,Ранькя Д. 34,3,96,10/22,Нов.,232000
2025-04-04,Агенскалнс,Ранькя Д. 34,3,115,15/23,Нов.,344000
2025-04-04,Агенскалнс,Ранькя Д. 34,5,259,21/23,Нов.,762000
2025-04-04,Кенгарагс,Саласпилс 16b,2,48,7/12,Чеш. пр.,39500
2025-04-04,Межциемс,Кайвас 50,2,50,1/5,Нов.,100000
2025-04-04,Плявниеки,Салнас 21,1,46,2/9,Нов.,85000
2025-04-04,Ильгюциемс,Гродняс 1a,1,29,2/2,Дов. дом,22500
2025-04-04,центр,Заубес 12,3,119,5/6,Нов.,350000
2025-04-04,Пурвциемс,Илукстес 58,2,49,2/5,Лит. пр.,50000
2025-04-04,центр,Бриана 4,2,46,1/5,Рекон.,100000
2025-04-04,Плявниеки,Рембатес 10,1,33,7/10,Нов.,75478
2025-04-04,Зиепниеккалнс,Дижозолу 9,5,115,3/9,602-я,126800
2025-04-04,Золитуде,Анниньмуйжас 7,1,53,6/12,Нов.,80000
2025-04-04,Агенскалнс,Тапешу 25,1,39,1/5,Спец. пр.,39500
2025-04-04,Иманта,Лазду 53,3,99,1/1,Нов.,215000
2025-04-04,Плявниеки,Салнас 16,2,50,6/9,602-я,47000
2025-04-04,Зиепниеккалнс,Картупелю 31,2,46,2/2,Спец. пр.,44000
2025-04-04,центр,Дзирнаву 53,3,125,2/6,Рекон.,377190
2025-04-04,Вецмилгравис,Ринкас 3,3,54,3/5,Лит. пр.,42000
2025-04-04,Аплокциемс,Ледургас 10,2,41,2/2,Дов. дом,19900
2025-04-04,Плявниеки,Салнас 9,3,63,1/9,602-я,63000
2025-04-04,центр,Марияс 1,3,80,3/6,Дов. дом,115000
2025-04-04,центр,Матиса 101,3,36,4/5,Рекон.,81999
2025-04-04,Саркандаугава,Падедзес 1,3,70,1/4,Нов.,200000
2025-04-04,Кенгарагс,Визлас 4,1,27,3/5,Лит. пр.,27900
2025-04-04,центр,Чака 134,2,76,4/6,Нов.,180000
2025-04-04,центр,Авоту 46A,2,40,1/5,Рекон.,97800
2025-04-04,Агенскалнс,Ранькя Д. 31,2,45,2/4,Рекон.,118100
2025-04-04,Агенскалнс,Пукю 6,2,59,2/3,Рекон.,153141
2025-04-04,Агенскалнс,Номалес 8,2,42,2/4,Хрущ.,37500
2025-04-04,Болдерая,Лиелупес 1 k-7,3,58,4/4,Хрущ.,50000
2025-04-04,Болдерая,Лиелупес 1-k6,3,57,4/4,Хрущ.,58000
2025-04-04,центр,Райня бульв. 2,3,112,3/5,Рекон.,665000
2025-04-04,Плявниеки,Павасара г. 3,4,78,9/9,602-я,94000
2025-04-04,Ильгюциемс,Балта 12,1,20,2/2,Дов. дом,7600
2025-04-04,Пурвциемс,Ницгалес 36D,3,83,5/5,Нов.,139800
2025-04-04,Дарзциемс,Стопиню 14,3,83,5/5,Нов.,139800
2025-04-04,центр,Марияс 16,5,185,1/7,Дов. дом,323000
2025-04-04,Зиепниеккалнс,Ислицес 1,3,78,9/10,119-я,71300
2025-04-04,Пурвциемс,Ницгалес 36a,2,49,1/5,Нов.,115000
2025-04-04,Болдерая,Текстилниеку 5,1,35,1/3,Спец. пр.,16800
2025-04-04,Болдерая,Адмиралю 22,1,39,4/5,М. сем.,25500
2025-04-04,Агенскалнс,М. Нометню 24,1,29,4/5,Рекон.,75300
2025-04-04,Ильгюциемс,Вайделотес 20,2,45,2/5,Хрущ.,43800
2025-04-04,центр,Гертрудес 77,2,35,2/5,Рекон.,104000
2025-04-04,центр,Чака 26,4,134,7/7,Рекон.,299000
2025-04-04,Даугавгрива,Парадес 1,2,47,5/5,103-я,44900
2025-04-04,центр,Нарвас 6,2,63,4/5,Дов. дом,100000
2025-04-04,центр,Виландес 12,3,145,4/5,Дов. дом,225000
2025-04-04,Вецаки,Вецакю пр. 191,2,95,4/4,Нов.,230000
2025-04-04,центр,Томсона 39/1,3,101,4/9,Нов.,215000
2025-04-04,Агенскалнс,Кристапа 2,3,56,2/2,Рекон.,165000
2025-04-04,Ильгюциемс,Лилияс 21,3,65,1/7,103-я,67000
2025-04-04,Иманта,Курземес пр. 74,3,62,1/3,Лит. пр.,57000
2025-04-04,Дарзциемс,Убелес 9,4,80,5/5,Спец. пр.,89000
2025-04-04,центр,Аспазияс бульв. 30,2,44,6/6,Дов. дом,89900
2025-04-04,центр,Гертрудес 113,2,42,5/5,Дов. дом,80000
2025-04-04,Пурвциемс,Стирну 47,2,39,4/5,Лит. пр.,41000
2025-04-04,Кливерсала,Валгума 25,4,105,2/4,Сталинка,220000
2025-04-04,центр,Клияну 22,2,50,5/8,Рекон.,42000
2025-04-04,р-он,ул. Латгалес Даугавпилс 49,1,22,5/5,Дов. дом,15900
2025-04-04,Гризинькалнс,Лиенес 9,2,38,1/6,Дов. дом,82000
2025-04-04,Межапарк,Эзермалас 4a,1,28,4/5,Рекон.,39900
2025-04-04,центр,Валдемара 129,2,61,4/5,Сталинка,92000
2025-04-04,Биерини,Арлавас 5,2,68,1/1,Ч. дом,134800
2025-04-04,Плявниеки,Салнас 21,3,60,4/9,Нов.,120000
2025-04-04,Саркандаугава,Хапсалас 1k-2,3,57,5/5,Хрущ.,57000
2025-04-04,Дарзциемс,Страуту 27,1,40,3/5,М. сем.,33000
2025-04-04,Тейка,Ропажу 12,3,83,4/10,Нов.,194000
2025-04-04,центр,Миера 95,2,39,4/5,Дов. дом,49000
2025-04-04,Межапарк,Виестура пр. 33,3,64,9/9,Спец. пр.,65000
2025-04-04,Иманта,Лазду 53,4,117,1/1,Ч. дом,220000
2025-04-04,центр,Латгалес 140,1,36,3/4,Рекон.,72500
2025-04-04,Саркандаугава,Виестура пр. 33,3,64,9/9,Спец. пр.,65000
2025-04-04,Кенгарагс,Латгалес 291 k-1,2,45,2/5,Лит. пр.,50000
2025-04-04,Вецмилгравис,Ванадзиня Г. 1,2,50,8/9,467-я,40000
2025-04-04,Межапарк,Кишезера 10,4,77,2/9,Нов.,228900
2025-04-04,Агенскалнс,Лермонтова 4C,3,72,3/3,Нов.,205500
2025-04-04,центр,Калею 74,2,61,3/6,Нов.,150000
2025-04-04,центр,Бирзниека-Упиша 10,3,75,2/5,Рекон.,185000
2025-04-04,Межапарк,Кишезера 10,3,58,2/9,Нов.,170900
2025-04-04,Агенскалнс,Сабилес 13,2,66,3/3,Нов.,197030
2025-04-04,Межапарк,Кишезера 10,2,48,2/9,Нов.,135900
2025-04-04,Иманта,Анниньмуйжас 38 K-1,2,64,10/18,Нов.,120000
2025-04-04,Ильгюциемс,Креслера 5,1,30,3/4,Хрущ.,25500
2025-04-04,Пурвциемс,Илукстес 58,2,49,2/5,Лит. пр.,50000
2025-04-04,центр,Рупниецибас 34a,3,96,2/6,Нов.,195000
2025-04-04,Вецрига,Миесниеку 14,3,65,1/5,Рекон.,199000
2025-04-04,Пурвциемс,Ницгалес 31,3,74,4/9,119-я,64000
2025-04-04,Вецмилгравис,Вецмилгравья 6,3,63,4/5,Хрущ.,68000
2025-04-04,Вецрига,Паласта 9,3,79,2/3,Рекон.,215000
2025-04-04,Плявниеки,Дравниеку 12,1,41,3/9,119-я,36000
2025-04-04,Ильгюциемс,Дзирциема 59,1,19,1/5,467-я,24850
2025-04-04,Югла,М. Юглас 3a,6,123,1/3,Нов.,144900
2025-04-04,Агенскалнс,Ранькя Д. 5,4,89,1/5,Нов.,251900
2025-04-04,центр,Лабораторияс 14,4,109,2/5,103-я,175000
2025-04-04,Агенскалнс,Ранькя Д. 5,2,49,1/5,Нов.,152400
2025-04-04,Агенскалнс,Лиепаяс 37b,4,41,1/1,Дов. дом,30000
2025-04-04,Чиекуркалнс,Чиекуркална 2 л. 51A,1,21,2/2,Рекон.,37500
2025-04-04,Зиепниеккалнс,Брукнас 8,2,60,10/10,119-я,79950
2025-04-04,центр,Садовникова 39a,1,25,4/5,Дов. дом,22800
2025-04-04,центр,Рупниецибас 16,3,81,3/6,Дов. дом,242000
2025-04-04,Саркандаугава,Софияс 4,3,57,4/5,Хрущ.,49000
2025-04-04,Пурвциемс,Астрас 8 k-1,3,89,5/24,Нов.,212100
2025-04-04,Болдерая,Стурманю 25,2,53,4/4,Нов.,62500
2025-04-04,Зиепниеккалнс,Озолциема 46k3,3,63,2/9,602-я,58900
2025-04-04,Кенгарагс,Славу 15,2,51,2/9,602-я,35500
2025-04-04,Даугавгрива,Звиню 6,3,58,5/5,Спец. пр.,28900
2025-04-04,центр,Аугшиела 8,1,22,5/6,Рекон.,36750
2025-04-04,центр,Аугшиела 8,2,29,6/6,Рекон.,59950
2025-04-04,Тейка,Бривибас 201,3,86,3/5,Нов.,179500
2025-04-04,Тейка,Бривибас 201,2,65,3/5,Нов.,131400
2025-04-04,центр,Таллинас 92,2,58,5/6,Дов. дом,92000
2025-04-04,Агенскалнс,Кулдигас 13a,2,64,4/5,Спец. пр.,92500
2025-04-04,Тейка,Бривибас 201,1,37,2/5,Нов.,72900
2025-04-04,Тейка,Бривибас 201,2,37,1/5,Нов.,67500
2025-04-04,Тейка,Бривибас 201,3,75,2/5,Рекон.,154500
2025-04-04,Тейка,Бривибас 201,2,39,5/5,Нов.,83900
2025-04-04,центр,Экспорта 2,2,59,2/5,Сталинка,165000
2025-04-04,Ильгюциемс,Шаулю 1,2,50,5/5,Лит. пр.,38570
2025-04-04,Чиекуркалнс,Эзермалас 4,2,28,2/5,Рекон.,38364
2025-04-04,Чиекуркалнс,Эзермалас 4,2,19,4/5,Рекон.,26220
2025-04-04,Чиекуркалнс,Эзермалас 4,2,27,1/5,Рекон.,37260
2025-04-04,Чиекуркалнс,Эзермалас 4,2,28,1/5,Рекон.,38226
2025-04-04,Чиекуркалнс,Эзермалас 4,2,34,2/5,Рекон.,47334
2025-04-04,Зиепниеккалнс,Зиепниеккална 75,3,78,1/4,Нов.,217600
2025-04-04,Зиепниеккалнс,Дижозолу 25,4,80,4/8,602-я,73000
2025-04-04,Зиепниеккалнс,Брукнас 12,3,77,9/10,119-я,90000
2025-04-04,центр,Томсона 23,1,30,3/5,Хрущ.,63000
2025-04-04,центр,Масту 8,1,39,3/5,Спец. пр.,50800
2025-04-04,Дзегужкалнс,М. Стацияс 4,3,59,1/5,Лит. пр.,55400
2025-04-04,Плявниеки,Деглава 14,2,54,1/5,Нов.,109459
2025-04-04,Кенгарагс,Вишкю 1,2,45,1/9,467-я,41998
2025-04-04,р-н,ул.Краста Плявиню 15,1,33,8/9,467-я,41000
2025-04-04,Межциемс,Хипократа 37/34,2,49,9/9,602-я,65000
2025-04-04,Плявниеки,Дравниеку 1 k-1,2,48,6/10,Нов.,111000
2025-04-04,центр,Бривибас 158,3,70,6/6,Дов. дом,77500
2025-04-04,центр,Бриана 17,2,47,1/1,Спец. пр.,72000
2025-04-04,Саркандаугава,Озолу 5,1,38,5/5,М. сем.,36500
2025-04-04,Югла,М. Юглас 3a,6,123,1/3,Спец. пр.,140000
2025-04-04,Ильгюциемс,В. Буллю 2,1,31,1/2,Дов. дом,20550
2025-04-04,центр,Пулкв. Бриежа 8,4,98,6/6,Дов. дом,226300
2025-04-04,Тейка,Бривибас 292,2,45,1/3,Спец. пр.,77000
2025-04-04,центр,Гоголя 7,2,88,3/5,Дов. дом,158500
2025-04-04,Ильгюциемс,Скуйенес 13,2,45,5/5,Хрущ.,44900
2025-04-04,Пурвциемс,Стирну 22,2,38,2/5,Спец. пр.,52000
2025-04-04,Межапарк,Висбияс пр. 6/8,4,153,1/3,Рекон.,294000
2025-04-04,центр,Упес 2a,1,34,5/5,Рекон.,48500
2025-04-04,Агенскалнс,Марупес 21,2,53,3/5,Спец. пр.,81000
2025-04-04,р-он,ул. Латгалес Лудзас 55,1,20,3/4,Дов. дом,18900
2025-04-04,Вецмилгравис,Мелдру 20,2,51,2/5,Лит. пр.,38500
2025-04-04,Пурвциемс,Мадонас 21,2,60,11/16,Спец. пр.,66000
2025-04-04,Даугавгрива,Бирзес 34,3,67,1/5,103-я,59840
2025-04-04,Пурвциемс,Стирну 4,3,80,8/12,Нов.,158300
2025-04-04,Кенгарагс,Латгалес 260/7,2,45,5/5,Хрущ.,48000
2025-04-04,Тейка,Раунас 45 k-1,3,54,1/5,Хрущ.,79000
2025-04-04,центр,Авоту 46a,2,40,1/5,Рекон.,97800
2025-04-04,Пурвциемс,Унияс 66,1,39,3/9,Спец. пр.,50700
2025-04-04,центр,Гертрудес 110,3,35,3/5,Дов. дом,52950
2025-04-04,центр,Звайгжню 22,1,29,3/5,Дов. дом,32000
2025-04-04,Саркандаугава,Приежу 12,1,27,3/3,Дов. дом,15000
2025-04-04,Зиепниеккалнс,Илмаяс 15,2,47,3/5,103-я,56000
2025-04-04,Кенгарагс,Рушону 22,2,42,5/5,Хрущ.,38000
2025-04-04,р-н,ул.Краста Коюсалас 25,1,23,2/3,Рекон.,39000
2025-04-04,Югла,Малиенас 68-26,2,48,2/5,Хрущ.,54000
2025-04-04,Вецмилгравис,Эммас 11,3,68,4/5,Лит. пр.,51500
2025-04-04,центр,Миера 105,2,57,2/5,Рекон.,133000
2025-04-04,Иманта,Курземес пр. 108a,2,51,5/5,Лит. пр.,62000
2025-04-04,Зиепниеккалнс,Озолциема 56,1,34,1/10,602-я,40500
2025-04-04,центр,Дзирнаву 157,1,89,4/4,Дов. дом,57700
2025-04-04,Шампетерис-Плескодале,Волгунтес 5,2,42,2/4,Хрущ.,55000
2025-04-04,центр,Чака 31,3,60,3/5,Рекон.,163000
2025-04-04,Межциемс,Кайвас 50/1,2,51,4/5,Нов.,112000
2025-04-04,Ильгюциемс,Лидоню 28,2,47,9/12,Чеш. пр.,41500
2025-04-04,Брекши,Югласциема б. 60,2,46,1/2,Нов.,97000
2025-04-04,центр,Валдемара 72/2,4,60,1/4,Рекон.,153000
2025-04-04,Иманта,Анниньмуйжас 48,3,61,1/8,602-я,55000
2025-04-04,Агенскалнс,Лиелирбес 11,2,68,8/26,Нов.,130000
2025-04-04,Плявниеки,Улброкас 7,3,63,1/12,104-я,75000
2025-04-04,Зиепниеккалнс,Брукнас 14,2,57,10/10,119-я,60000
2025-04-04,Агенскалнс,М. Нометню 11a,1,28,2/3,Дов. дом,19000
2025-04-04,Иманта,Слокас 167,3,54,1/5,Лит. пр.,43700
2025-04-04,Торнякалнс,Баускас 151,2,50,1/2,Дов. дом,15900
2025-04-04,центр,Дзирнаву 92,3,65,5/5,Дов. дом,155000
2025-04-04,Югла,Вангажу 37,1,34,9/12,Спец. пр.,37500
2025-04-04,р-он,ул. Латгалес Лубанас 15,2,52,2/2,Дов. дом,70000
2025-04-04,центр,Индрану 9,2,42,1/5,Дов. дом,78000
2025-04-04,центр,Бривибас 84,2,44,3/6,Дов. дом,76000
2025-04-04,Пурвциемс,Калснавас 2с,2,60,6/12,104-я,60000
2025-04-04,центр,Тербатас 93/95,2,53,5/5,Сталинка,105000
2025-04-04,Кенгарагс,Локомотивес 46,3,66,3/5,Лит. пр.,65000
2025-04-04,Кенгарагс,Саласпилс 16B,1,33,9/12,Чеш. пр.,40000
2025-04-04,Шампетерис-Плескодале,Калнциема 116a,2,63,3/3,Сталинка,115000
2025-04-04,Агенскалнс,Калнциема 116a,2,63,3/3,Сталинка,115000
2025-04-04,Кенгарагс,Латгалес 121,3,57,4/6,Рекон.,89000
2025-04-04,р-он,ул. Латгалес Ерсикас 21,3,57,4/6,Рекон.,89000
2025-04-04,центр,Госпиталю 36,2,47,1/6,Дов. дом,56400
2025-04-04,Плявниеки,Рембатес 10,2,51,3/10,Нов.,107200
2025-04-04,Плявниеки,Рембатес 10,4,96,7/10,Нов.,212800
2025-04-04,Даугавгрива,Лепью 9,2,49,1/5,Спец. пр.,46000
2025-04-04,Плявниеки,Рембатес 10,3,77,3/10,Нов.,157000
2025-04-04,р-он,ул. Латгалес Лаувас 7,2,43,4/4,Рекон.,89000
2025-04-04,Агенскалнс,Атпутас 2,2,59,2/5,Спец. пр.,65000
2025-04-04,Ильгюциемс,Лидоню 5,2,50,2/5,Лит. пр.,38999
2025-04-04,Шкиротава,Дзиркалю 24,1,11,2/3,М. сем.,9900
2025-04-04,Кенгарагс,Малтас 19,2,44,1/5,Лит. пр.,44000
2025-04-04,Югла,Маркалнес 1,1,18,1/5,М. сем.,9000
2025-04-04,Ильгюциемс,Гривас 1,2,43,4/6,Спец. пр.,39000
2025-04-04,Иманта,Слокас 185,1,27,5/5,Лит. пр.,30500
2025-04-04,Плявниеки,Славу 23,3,61,2/9,467-я,68800
2025-04-04,центр,Томсона 39/1,3,120,6/9,Нов.,255000
2025-04-04,Дзегужкалнс,Эйженияс 17,2,60,3/5,Нов.,139500
2025-04-04,Ильгюциемс,Спилвес 13,3,68,5/5,Лит. пр.,53900
2025-04-04,Ильгюциемс,Стурес 6,3,60,4/5,Лит. пр.,53900
2025-04-04,Вецрига,Смилшу 14,2,53,2/5,Дов. дом,137000
2025-04-04,р-он,ул. Латгалес Даугавпилс 49,2,50,1/5,Дов. дом,30000
2025-04-04,Межапарк,Эзермалас 27,3,83,4/12,Чеш. пр.,86000
2025-04-04,Ильгюциемс,Стурес 2a,2,49,3/5,Лит. пр.,36500
2025-04-04,центр,Стабу 55,1,10,1/5,Дов. дом,15500
2025-04-04,центр,Лачплеша 36,3,57,3/5,Дов. дом,143500
2025-04-04,Иманта,Анниньмуйжас 32,3,110,5/18,Спец. пр.,139000
2025-04-04,Саркандаугава,Твайка 54 k-4,1,28,3/5,Хрущ.,34000
2025-04-04,Даугавгрива,Плекснес 6,1,44,5/5,М. сем.,36500
2025-04-04,центр,Чака 131,1,31,1/5,Дов. дом,49500
2025-04-04,Даугавгрива,Лепью 5,3,56,5/5,Спец. пр.,34900
2025-04-04,Золитуде,Лейиня 3,3,75,1/9,119-я,62900
2025-04-04,центр,Авоту 70,1,14,2/2,Дов. дом,30500
2025-04-04,Кенгарагс,Латгалес 258-6,1,32,2/5,Лит. пр.,33500
2025-04-04,Гризинькалнс,Авоту 70,1,14,2/2,Дов. дом,30500
2025-04-04,центр,Дайнас 10a,3,59,1/7,Нов.,189900
2025-04-04,Югла,Вангажу 37,2,45,2/12,Чеш. пр.,46000
2025-04-04,центр,Дайнас 10a,2,42,4/7,Нов.,155610
2025-04-04,Дзегужкалнс,Морица 20B,3,67,3/5,Лит. пр.,70600
2025-04-04,Ильгюциемс,Палангас 7,2,49,5/5,Лит. пр.,39000
2025-04-04,центр,Барона 129,1,26,5/6,Рекон.,62300
2025-04-04,Плявниеки,Дравниеку 7,2,55,1/9,602-я,40000
2025-04-04,Тейка,Раунас 3,1,34,2/2,Дов. дом,38000
2025-04-04,Пурвциемс,Пурвциема 55,1,39,8/9,М. сем.,41000
2025-04-04,Ильгюциемс,Лидоню 9,2,49,4/5,Лит. пр.,49990
2025-04-04,Пурвциемс,Деглава 35,2,68,2/3,Сталинка,49990
2025-04-04,Плявниеки,Руденс 12,3,64,3/9,602-я,63990
2025-04-04,Пурвциемс,Вайдавас 15,2,46,4/5,Лит. пр.,65000
2025-04-04,Пурвциемс,Пуцес 47,2,56,6/7,Нов.,99800
2025-04-04,Кенгарагс,Аглонас 14,1,36,1/5,Хрущ.,38000
2025-04-04,центр,Бирзниека-Упиша 18a,3,30,1/7,Рекон.,58000
2025-04-04,Пурвциемс,Марса Г. 4,1,28,5/5,Лит. пр.,28000
2025-04-04,центр,Стрелниеку 1B,6,160,2/5,Дов. дом,329000
2025-04-04,Пурвциемс,Ницгалес 46,3,62,6/9,602-я,74500
2025-04-04,Плявниеки,Плявниеку 2,2,50,3/9,602-я,44999
2025-04-04,центр,Чака 136,2,56,4/6,Дов. дом,73800
2025-04-04,центр,Ганибу Д. 15,1,34,2/6,Дов. дом,37350
2025-04-04,Зиепниеккалнс,Стерсту 15a,2,50,1/3,Нов.,115000
2025-04-04,Зиепниеккалнс,Стерсту 15a,4,88,3/3,Нов.,199000
2025-04-04,Даугавгрива,Звиню 7,3,67,1/5,103-я,53000
2025-04-04,центр,Сколас 36a,5,115,1/4,Дов. дом,181000
2025-04-04,центр,Гертрудес 135,1,27,2/5,Дов. дом,27000
2025-04-04,Кенгарагс,Малтас 15,2,44,5/5,Лит. пр.,37000
2025-04-04,Югла,Силциема 13-1,2,44,1/5,Лит. пр.,35300
2025-04-04,Югла,Мурьяню 48,3,57,1/5,Лит. пр.,56950
2025-04-04,Югла,Мурьяню 36,2,47,5/5,Хрущ.,34000
2025-04-04,центр,Бирзниека-Упиша 20C,3,73,4/5,Рекон.,77000
2025-04-04,Агенскалнс,Эрнестинес 8,2,46,1/5,Спец. пр.,65000
2025-04-04,Чиекуркалнс,Русова 28,1,42,5/5,М. сем.,34900
2025-04-04,центр,Латгалес 69,2,55,2/5,Спец. пр.,64800
2025-04-04,Кенгарагс,Авиацияс 9,4,75,1/5,Лит. пр.,72000
2025-04-04,Межапарк,Кемпес 7,3,68,2/12,Спец. пр.,105003
2025-04-04,Югла,Квелес 15,3,59,2/5,Лит. пр.,56000
2025-04-04,Даугавгрива,Парадес 3A,2,46,2/2,Дов. дом,31500
2025-04-04,Агенскалнс,Элвирас 13b,3,61,2/5,Лит. пр.,67500
2025-04-04,центр,Латгалес 121,3,57,4/5,Рекон.,89000
2025-04-04,центр,Гертрудес 113,2,44,6/7,Дов. дом,80000
2025-04-04,центр,Садовникова 21,2,47,2/6,Рекон.,79000
2025-04-04,Югла,Квелес 35,3,59,4/5,Хрущ.,78000
2025-04-04,Иманта,Имантас 1,2,50,5/5,Лит. пр.,47500
2025-04-04,Кенгарагс,Каниера 16,1,36,9/12,Чеш. пр.,45000
2025-04-04,Зиепниеккалнс,Берзлапу 2,2,61,12/16,104-я,79900
2025-04-04,Зиепниеккалнс,Ирбенес 5e,2,41,1/2,Рекон.,67000
2025-04-04,Пурвциемс,Иерикю 20,1,20,3/3,М. сем.,9990
2025-04-04,Агенскалнс,Кристапа 2,4,89,1/2,Рекон.,235000
2025-04-04,Иманта,Курземес пр. 54,2,49,1/5,Лит. пр.,57000
2025-04-04,Кенгарагс,Локомотивес 84,2,38,3/5,Лит. пр.,35000
2025-04-04,центр,Рупниецибас 12,3,105,5/6,Рекон.,219000
2025-04-04,центр,Барона 6,2,46,4/6,Рекон.,165600
2025-04-04,Агенскалнс,Кристапа 2,2,46,1/2,Рекон.,125000
2025-04-04,центр,Латгалес 121,3,57,4/6,Рекон.,89000
2025-04-04,центр,Садовникова 21,3,47,2/5,Рекон.,79000
2025-04-04,Вецмилгравис,Балтасбазницас 34,2,54,5/5,103-я,37000
2025-04-04,Межциемс,Хипократа 19,2,50,5/9,602-я,48000
2025-04-04,Вецмилгравис,Скую 12,2,51,5/5,Лит. пр.,28000
2025-04-04,Иманта,Курземес пр. 122,2,50,4/9,602-я,67900
2025-04-04,Плявниеки,Салнас 34,1,36,7/9,602-я,59000
2025-04-04,Саркандаугава,Саркандаугавас 26k3,2,44,1/5,Лит. пр.,45000
2025-04-04,Вецмилгравис,Вецмилгравья 8,3,60,4/5,Хрущ.,58500
2025-04-04,Дарзциемс,Ситас 50,1,42,1/5,М. сем.,27000
2025-04-04,Кенгарагс,Прушу 1 k-1,1,30,4/5,Лит. пр.,28500
2025-04-04,Торнякалнс,Вея 33,3,61,2/3,Нов.,145200
2025-04-04,Агенскалнс,Вея 33,3,67,3/3,Нов.,174900
2025-04-04,Агенскалнс,Вея 33,2,52,2/3,Нов.,134200
2025-04-04,Зиепниеккалнс,Баускас 14,3,61,2/3,Нов.,158900
2025-04-04,Торнякалнс,Вея 33,3,61,3/3,Нов.,158900
2025-04-04,р-он,ул. Латгалес Ликснас 16,1,29,4/5,Дов. дом,32000
2025-04-04,центр,Гертрудес 99 k-1,2,39,3/6,Дов. дом,64900
2025-04-04,Пурвциемс,Андромедас Г. 10,2,39,2/5,Лит. пр.,39000
2025-04-04,центр,Красотаю 13,2,26,5/5,Рекон.,67000
2025-04-04,Иманта,Зентенес 26,2,50,1/5,Лит. пр.,50900
2025-04-04,Иманта,Лазду 53,3,99,1/1,Нов.,215000
2025-04-04,Кенгарагс,Латгалес 385,1,30,1/3,Сталинка,22000
2025-04-04,Пурвциемс,Деглава 108k6,3,74,3/9,119-я,90000
2025-04-04,центр,Бруниниеку 44,3,82,4/5,Дов. дом,130000
2025-04-04,Тейка,Раунас 58,2,45,2/4,Хрущ.,46500
2025-04-04,центр,Сканстес 12,3,76,2/12,Нов.,218000
2025-04-04,центр,Сканстес 12,4,99,3/12,Нов.,277000
2025-04-04,центр,Сканстес 12,5,105,2/12,Нов.,314000
